Date,VIE.PA,VIV.PA
2010-01-28,14.180275917053223,9.756521224975586
2010-01-29,14.053536415100098,9.751334190368652
2010-02-01,14.413130760192871,9.515968322753906
2010-02-02,14.62239933013916,9.629777908325195
2010-02-03,14.413130760192871,9.645331382751465
2010-02-04,13.994586944580078,9.55996322631836
2010-02-05,13.782367706298828,9.223673820495605
2010-02-08,13.693943977355957,9.314228057861328
2010-02-09,13.587835311889648,9.311609268188477
2010-02-10,13.820687294006348,9.420282363891602
2010-02-11,13.86195182800293,9.34784984588623
2010-02-12,13.909111976623535,9.311609268188477
2010-02-15,13.87963581085205,9.353036880493164
2010-02-16,13.973957061767578,9.404727935791016
2010-02-17,14.103644371032715,9.495282173156738
2010-02-18,14.171435356140137,9.482345581054688
2010-02-19,14.256911277770996,9.673770904541016
2010-02-22,14.312914848327637,9.596152305603027
2010-02-23,14.180275917053223,9.52371883392334
2010-02-24,14.304073333740234,9.596152305603027
2010-02-25,13.973957061767578,9.40216064453125
2010-02-26,14.035852432250977,9.570280075073242
2010-03-01,14.262808799743652,9.730646133422852
2010-03-02,14.533976554870605,9.808265686035156
2010-03-03,14.864093780517578,9.909135818481445
2010-03-04,14.740297317504883,9.924637794494629
2010-03-05,14.112488746643066,10.010004997253418
2010-03-08,14.027010917663574,9.963446617126465
2010-03-09,13.859004020690918,10.048815727233887
2010-03-10,13.982797622680664,10.087625503540039
2010-03-11,14.091854095458984,10.092754364013672
2010-03-12,14.324706077575684,10.061750411987305
2010-03-15,14.360074996948242,9.950511932373047
2010-03-16,14.404285430908203,10.066936492919922
2010-03-17,14.581134796142578,10.06431770324707
2010-03-18,14.501554489135742,9.981569290161133
2010-03-19,14.445548057556152,9.932442665100098
2010-03-22,14.357128143310547,9.978948593139648
2010-03-23,14.943673133850098,10.010004997253418
2010-03-24,15.11462688446045,10.113442420959473
2010-03-25,15.320948600769043,10.268678665161133
2010-03-26,15.15884017944336,10.268678665161133
2010-03-29,15.320948600769043,10.268678665161133
2010-03-30,15.379897117614746,10.219499588012695
2010-03-31,15.138206481933594,10.25055980682373
2010-04-01,15.309160232543945,10.434231758117676
2010-04-06,15.3975830078125,10.387672424316406
2010-04-07,15.315053939819336,10.240241050720215
2010-04-08,15.256105422973633,10.157438278198242
2010-04-09,15.432954788208008,10.382485389709473
2010-04-12,15.45358657836914,10.284183502197266
2010-04-13,15.385793685913086,10.235055923461914
2010-04-14,15.388739585876465,10.333361625671387
2010-04-15,15.444746017456055,10.44973373413086
2010-04-16,15.008516311645508,10.34624195098877
2010-04-19,14.775666236877441,10.310054779052734
2010-04-20,14.864093780517578,10.483357429504395
2010-04-21,14.690192222595215,10.429046630859375
2010-04-22,14.495659828186035,10.441981315612793
2010-04-23,14.416074752807617,10.566105842590332
